order_item_id,order_id,product_id,quantity,unit_price,discount,total_price
ITEM-0043763,ORD-023350,PROD-0013,4,771.83,0.0,3087.32
ITEM-0043764,ORD-023350,PROD-0045,4,30.3,0.0,121.2
ITEM-0043765,ORD-023351,PROD-0197,8,1117.0,0.1,8042.4
ITEM-0043766,ORD-023351,PROD-0154,4,1487.91,0.1,5356.48
ITEM-0043767,ORD-023352,PROD-0071,4,315.67,0.0,1262.68
ITEM-0043768,ORD-023352,PROD-0060,10,728.45,0.0,7284.5
ITEM-0043769,ORD-023353,PROD-0057,4,69.09,0.0,276.36
ITEM-0043770,ORD-023353,PROD-0132,5,204.54,0.0,1022.7
ITEM-0043771,ORD-023354,PROD-0136,8,1240.2,0.0,9921.6
ITEM-0043772,ORD-023354,PROD-0048,5,762.45,0.2,3049.8
ITEM-0043773,ORD-023354,PROD-0066,2,899.69,0.05,1709.41
ITEM-0043774,ORD-023355,PROD-0147,3,156.2,0.0,468.6
ITEM-0043775,ORD-023355,PROD-0018,7,751.27,0.15,4470.06
ITEM-0043776,ORD-023356,PROD-0058,8,297.96,0.0,2383.68
ITEM-0043777,ORD-023356,PROD-0015,9,191.41,0.1,1550.42
ITEM-0043778,ORD-023356,PROD-0179,9,754.83,0.0,6793.47
ITEM-0043779,ORD-023356,PROD-0094,7,441.52,0.0,3090.64
ITEM-0043780,ORD-023357,PROD-0058,6,297.96,0.05,1698.37
ITEM-0043781,ORD-023358,PROD-0094,8,441.52,0.2,2825.73
ITEM-0043782,ORD-023358,PROD-0188,1,592.89,0.0,592.89
ITEM-0043783,ORD-023358,PROD-0052,8,471.11,0.0,3768.88
ITEM-0043784,ORD-023359,PROD-0107,4,1124.03,0.0,4496.12
ITEM-0043785,ORD-023360,PROD-0176,9,268.32,0.0,2414.88
ITEM-0043786,ORD-023361,PROD-0104,6,1076.76,0.0,6460.56
ITEM-0043787,ORD-023361,PROD-0114,5,869.1,0.0,4345.5
ITEM-0043788,ORD-023362,PROD-0140,7,1000.65,0.0,7004.55
ITEM-0043789,ORD-023363,PROD-0060,1,728.45,0.0,728.45
ITEM-0043790,ORD-023364,PROD-0135,6,751.38,0.2,3606.62
ITEM-0043791,ORD-023364,PROD-0188,3,592.89,0.0,1778.67
ITEM-0043792,ORD-023365,PROD-0068,2,439.28,0.1,790.7
ITEM-0043793,ORD-023366,PROD-0065,8,958.58,0.0,7668.64
ITEM-0043794,ORD-023367,PROD-0110,4,96.97,0.0,387.88
ITEM-0043795,ORD-023367,PROD-0159,3,413.37,0.0,1240.11
ITEM-0043796,ORD-023368,PROD-0174,2,550.7,0.0,1101.4
ITEM-0043797,ORD-023369,PROD-0032,4,463.63,0.05,1761.79
ITEM-0043798,ORD-023370,PROD-0069,4,788.63,0.0,3154.52
ITEM-0043799,ORD-023370,PROD-0185,1,1018.9,0.0,1018.9
ITEM-0043800,ORD-023371,PROD-0133,6,1137.33,0.0,6823.98
ITEM-0043801,ORD-023372,PROD-0033,9,621.87,0.0,5596.83
ITEM-0043802,ORD-023373,PROD-0158,8,217.55,0.05,1653.38
ITEM-0043803,ORD-023374,PROD-0145,9,596.1,0.0,5364.9
ITEM-0043804,ORD-023374,PROD-0058,10,297.96,0.05,2830.62
ITEM-0043805,ORD-023374,PROD-0067,3,539.18,0.0,1617.54
ITEM-0043806,ORD-023375,PROD-0099,9,1435.67,0.1,11628.93
ITEM-0043807,ORD-023376,PROD-0162,9,512.39,0.0,4611.51
ITEM-0043808,ORD-023376,PROD-0078,1,1521.79,0.0,1521.79
ITEM-0043809,ORD-023377,PROD-0096,3,224.97,0.05,641.16
ITEM-0043810,ORD-023378,PROD-0142,3,987.63,0.0,2962.89
ITEM-0043811,ORD-023379,PROD-0151,10,505.68,0.0,5056.8
ITEM-0043812,ORD-023379,PROD-0131,6,543.26,0.2,2607.65
ITEM-0043813,ORD-023379,PROD-0083,6,778.05,0.0,4668.3
ITEM-0043814,ORD-023380,PROD-0162,8,512.39,0.1,3689.21
ITEM-0043815,ORD-023380,PROD-0138,7,112.69,0.0,788.83
ITEM-0043816,ORD-023381,PROD-0067,10,539.18,0.0,5391.8
ITEM-0043817,ORD-023382,PROD-0045,4,30.3,0.05,115.14
ITEM-0043818,ORD-023382,PROD-0184,1,204.74,0.2,163.79
ITEM-0043819,ORD-023382,PROD-0191,9,277.55,0.0,2497.95
ITEM-0043820,ORD-023382,PROD-0183,9,1123.54,0.0,10111.86
ITEM-0043821,ORD-023383,PROD-0037,9,194.0,0.1,1571.4
ITEM-0043822,ORD-023384,PROD-0030,4,29.07,0.0,116.28
ITEM-0043823,ORD-023385,PROD-0023,8,1154.6,0.0,9236.8
ITEM-0043824,ORD-023385,PROD-0098,1,429.45,0.05,407.98
ITEM-0043825,ORD-023386,PROD-0005,8,448.69,0.0,3589.52
ITEM-0043826,ORD-023387,PROD-0125,10,779.36,0.0,7793.6
ITEM-0043827,ORD-023387,PROD-0085,10,452.17,0.0,4521.7
ITEM-0043828,ORD-023387,PROD-0050,2,107.01,0.0,214.02
ITEM-0043829,ORD-023388,PROD-0050,10,107.01,0.0,1070.1
ITEM-0043830,ORD-023389,PROD-0076,1,857.61,0.0,857.61
ITEM-0043831,ORD-023390,PROD-0005,7,448.69,0.2,2512.66
ITEM-0043832,ORD-023390,PROD-0135,3,751.38,0.0,2254.14
ITEM-0043833,ORD-023390,PROD-0138,4,112.69,0.0,450.76
ITEM-0043834,ORD-023390,PROD-0041,2,394.03,0.0,788.06
ITEM-0043835,ORD-023391,PROD-0065,6,958.58,0.0,5751.48
ITEM-0043836,ORD-023391,PROD-0047,5,321.68,0.1,1447.56
ITEM-0043837,ORD-023391,PROD-0171,4,36.43,0.0,145.72
ITEM-0043838,ORD-023391,PROD-0153,5,325.7,0.0,1628.5
ITEM-0043839,ORD-023392,PROD-0026,5,1537.54,0.2,6150.16
ITEM-0043840,ORD-023393,PROD-0122,10,758.35,0.05,7204.32
ITEM-0043841,ORD-023394,PROD-0036,2,564.0,0.0,1128.0
ITEM-0043842,ORD-023395,PROD-0113,10,1033.12,0.0,10331.2
ITEM-0043843,ORD-023395,PROD-0185,8,1018.9,0.05,7743.64
ITEM-0043844,ORD-023396,PROD-0049,5,423.93,0.0,2119.65
ITEM-0043845,ORD-023397,PROD-0082,8,98.38,0.0,787.04
ITEM-0043846,ORD-023398,PROD-0152,1,214.69,0.15,182.49
ITEM-0043847,ORD-023398,PROD-0067,9,539.18,0.0,4852.62
ITEM-0043848,ORD-023399,PROD-0181,5,707.55,0.0,3537.75
ITEM-0043849,ORD-023399,PROD-0018,9,751.27,0.0,6761.43
ITEM-0043850,ORD-023400,PROD-0024,7,517.32,0.05,3440.18
ITEM-0043851,ORD-023401,PROD-0180,8,245.04,0.15,1666.27
ITEM-0043852,ORD-023401,PROD-0160,2,901.63,0.0,1803.26
ITEM-0043853,ORD-023402,PROD-0189,2,469.83,0.0,939.66
ITEM-0043854,ORD-023403,PROD-0098,8,429.45,0.15,2920.26
ITEM-0043855,ORD-023403,PROD-0049,3,423.93,0.05,1208.2
ITEM-0043856,ORD-023403,PROD-0123,5,374.02,0.0,1870.1
ITEM-0043857,ORD-023403,PROD-0058,10,297.96,0.0,2979.6
ITEM-0043858,ORD-023403,PROD-0014,9,100.48,0.0,904.32
ITEM-0043859,ORD-023404,PROD-0177,6,76.63,0.0,459.78
ITEM-0043860,ORD-023405,PROD-0182,10,454.99,0.0,4549.9
ITEM-0043861,ORD-023405,PROD-0073,7,47.18,0.05,313.75
ITEM-0043862,ORD-023406,PROD-0181,4,707.55,0.0,2830.2
ITEM-0043863,ORD-023407,PROD-0035,5,706.27,0.0,3531.35
ITEM-0043864,ORD-023408,PROD-0054,4,151.46,0.0,605.84
ITEM-0043865,ORD-023408,PROD-0021,7,290.42,0.0,2032.94
ITEM-0043866,ORD-023409,PROD-0183,6,1123.54,0.0,6741.24
ITEM-0043867,ORD-023410,PROD-0139,1,40.73,0.1,36.66
ITEM-0043868,ORD-023411,PROD-0175,10,875.37,0.15,7440.64
ITEM-0043869,ORD-023411,PROD-0132,5,204.54,0.2,818.16
ITEM-0043870,ORD-023411,PROD-0072,2,843.53,0.0,1687.06
ITEM-0043871,ORD-023412,PROD-0033,7,621.87,0.15,3700.13
ITEM-0043872,ORD-023413,PROD-0158,3,217.55,0.0,652.65
ITEM-0043873,ORD-023413,PROD-0174,7,550.7,0.0,3854.9
ITEM-0043874,ORD-023413,PROD-0074,8,1280.38,0.0,10243.04
ITEM-0043875,ORD-023414,PROD-0119,3,412.68,0.0,1238.04
ITEM-0043876,ORD-023415,PROD-0118,5,319.68,0.0,1598.4
ITEM-0043877,ORD-023415,PROD-0110,1,96.97,0.0,96.97
ITEM-0043878,ORD-023416,PROD-0160,9,901.63,0.0,8114.67
ITEM-0043879,ORD-023417,PROD-0034,10,561.33,0.0,5613.3
ITEM-0043880,ORD-023417,PROD-0189,7,469.83,0.0,3288.81
ITEM-0043881,ORD-023418,PROD-0030,3,29.07,0.05,82.85
ITEM-0043882,ORD-023418,PROD-0072,9,843.53,0.0,7591.77
ITEM-0043883,ORD-023418,PROD-0169,8,840.72,0.0,6725.76
ITEM-0043884,ORD-023419,PROD-0125,1,779.36,0.0,779.36
ITEM-0043885,ORD-023420,PROD-0084,2,709.88,0.05,1348.77
ITEM-0043886,ORD-023421,PROD-0051,4,807.64,0.2,2584.45
ITEM-0043887,ORD-023422,PROD-0081,3,1124.17,0.0,3372.51
ITEM-0043888,ORD-023422,PROD-0131,2,543.26,0.0,1086.52
ITEM-0043889,ORD-023423,PROD-0027,6,590.54,0.0,3543.24
ITEM-0043890,ORD-023424,PROD-0037,7,194.0,0.05,1290.1
ITEM-0043891,ORD-023424,PROD-0168,7,735.31,0.0,5147.17
ITEM-0043892,ORD-023424,PROD-0189,8,469.83,0.0,3758.64
ITEM-0043893,ORD-023424,PROD-0056,1,84.67,0.0,84.67
ITEM-0043894,ORD-023425,PROD-0192,2,715.59,0.0,1431.18
ITEM-0043895,ORD-023426,PROD-0163,10,825.48,0.0,8254.8
ITEM-0043896,ORD-023427,PROD-0103,2,210.56,0.0,421.12
ITEM-0043897,ORD-023428,PROD-0175,9,875.37,0.0,7878.33
ITEM-0043898,ORD-023428,PROD-0110,8,96.97,0.0,775.76
ITEM-0043899,ORD-023429,PROD-0143,2,223.45,0.0,446.9
ITEM-0043900,ORD-023430,PROD-0073,8,47.18,0.0,377.44
ITEM-0043901,ORD-023430,PROD-0102,2,107.15,0.0,214.3
ITEM-0043902,ORD-023430,PROD-0111,1,999.24,0.0,999.24
ITEM-0043903,ORD-023431,PROD-0009,5,1200.74,0.0,6003.7
ITEM-0043904,ORD-023431,PROD-0169,6,840.72,0.0,5044.32
ITEM-0043905,ORD-023432,PROD-0186,10,384.96,0.05,3657.12
ITEM-0043906,ORD-023432,PROD-0017,10,353.0,0.0,3530.0
ITEM-0043907,ORD-023432,PROD-0127,10,997.77,0.0,9977.7
ITEM-0043908,ORD-023432,PROD-0170,3,128.04,0.0,384.12
ITEM-0043909,ORD-023432,PROD-0125,1,779.36,0.0,779.36
ITEM-0043910,ORD-023433,PROD-0008,8,215.21,0.0,1721.68
ITEM-0043911,ORD-023434,PROD-0147,2,156.2,0.0,312.4
ITEM-0043912,ORD-023434,PROD-0080,9,1161.54,0.0,10453.86
ITEM-0043913,ORD-023434,PROD-0146,10,694.88,0.1,6253.92
ITEM-0043914,ORD-023434,PROD-0134,9,838.04,0.1,6788.12
ITEM-0043915,ORD-023435,PROD-0147,1,156.2,0.0,156.2
ITEM-0043916,ORD-023435,PROD-0093,3,138.88,0.0,416.64
ITEM-0043917,ORD-023436,PROD-0039,3,750.26,0.0,2250.78
ITEM-0043918,ORD-023436,PROD-0005,2,448.69,0.0,897.38
ITEM-0043919,ORD-023436,PROD-0065,4,958.58,0.0,3834.32
ITEM-0043920,ORD-023436,PROD-0008,2,215.21,0.05,408.9
ITEM-0043921,ORD-023437,PROD-0086,9,597.77,0.0,5379.93
ITEM-0043922,ORD-023437,PROD-0181,10,707.55,0.0,7075.5
ITEM-0043923,ORD-023437,PROD-0072,7,843.53,0.0,5904.71
ITEM-0043924,ORD-023438,PROD-0005,1,448.69,0.0,448.69
ITEM-0043925,ORD-023439,PROD-0163,6,825.48,0.05,4705.24
ITEM-0043926,ORD-023440,PROD-0085,1,452.17,0.0,452.17
ITEM-0043927,ORD-023440,PROD-0193,4,459.9,0.0,1839.6
ITEM-0043928,ORD-023440,PROD-0080,5,1161.54,0.05,5517.32
ITEM-0043929,ORD-023441,PROD-0196,7,1077.42,0.2,6033.55
ITEM-0043930,ORD-023442,PROD-0159,2,413.37,0.0,826.74
ITEM-0043931,ORD-023443,PROD-0099,2,1435.67,0.1,2584.21
ITEM-0043932,ORD-023444,PROD-0146,8,694.88,0.0,5559.04
ITEM-0043933,ORD-023445,PROD-0067,4,539.18,0.0,2156.72
ITEM-0043934,ORD-023446,PROD-0113,5,1033.12,0.0,5165.6
ITEM-0043935,ORD-023447,PROD-0127,2,997.77,0.0,1995.54
ITEM-0043936,ORD-023448,PROD-0083,8,778.05,0.15,5290.74
ITEM-0043937,ORD-023449,PROD-0072,5,843.53,0.0,4217.65
ITEM-0043938,ORD-023450,PROD-0051,2,807.64,0.0,1615.28
ITEM-0043939,ORD-023450,PROD-0085,5,452.17,0.0,2260.85
ITEM-0043940,ORD-023450,PROD-0032,7,463.63,0.0,3245.41
ITEM-0043941,ORD-023451,PROD-0141,6,374.68,0.0,2248.08
ITEM-0043942,ORD-023451,PROD-0125,6,779.36,0.0,4676.16
ITEM-0043943,ORD-023452,PROD-0104,5,1076.76,0.05,5114.61
ITEM-0043944,ORD-023452,PROD-0121,6,908.37,0.05,5177.71
ITEM-0043945,ORD-023453,PROD-0177,2,76.63,0.15,130.27
ITEM-0043946,ORD-023454,PROD-0145,3,596.1,0.0,1788.3
ITEM-0043947,ORD-023455,PROD-0079,4,729.24,0.05,2771.11
ITEM-0043948,ORD-023456,PROD-0082,4,98.38,0.0,393.52
ITEM-0043949,ORD-023456,PROD-0151,6,505.68,0.0,3034.08
ITEM-0043950,ORD-023457,PROD-0116,6,550.36,0.0,3302.16
ITEM-0043951,ORD-023458,PROD-0088,10,988.75,0.0,9887.5
ITEM-0043952,ORD-023458,PROD-0050,2,107.01,0.0,214.02
ITEM-0043953,ORD-023458,PROD-0004,7,364.85,0.1,2298.56
ITEM-0043954,ORD-023458,PROD-0056,5,84.67,0.0,423.35
ITEM-0043955,ORD-023459,PROD-0008,10,215.21,0.05,2044.5
ITEM-0043956,ORD-023459,PROD-0173,2,172.76,0.0,345.52
ITEM-0043957,ORD-023460,PROD-0070,6,1554.16,0.2,7459.97
ITEM-0043958,ORD-023460,PROD-0025,7,646.11,0.2,3618.22
ITEM-0043959,ORD-023461,PROD-0139,7,40.73,0.0,285.11
ITEM-0043960,ORD-023462,PROD-0077,4,595.91,0.0,2383.64
ITEM-0043961,ORD-023462,PROD-0131,1,543.26,0.0,543.26
ITEM-0043962,ORD-023462,PROD-0020,4,1173.88,0.0,4695.52
ITEM-0043963,ORD-023463,PROD-0145,7,596.1,0.0,4172.7
ITEM-0043964,ORD-023463,PROD-0091,4,854.5,0.0,3418.0
ITEM-0043965,ORD-023464,PROD-0198,4,606.19,0.0,2424.76
ITEM-0043966,ORD-023465,PROD-0120,9,1270.45,0.0,11434.05
ITEM-0043967,ORD-023465,PROD-0093,7,138.88,0.0,972.16
ITEM-0043968,ORD-023466,PROD-0144,5,1281.79,0.1,5768.06
ITEM-0043969,ORD-023466,PROD-0007,9,131.9,0.0,1187.1
ITEM-0043970,ORD-023467,PROD-0074,7,1280.38,0.0,8962.66
ITEM-0043971,ORD-023468,PROD-0085,6,452.17,0.0,2713.02
ITEM-0043972,ORD-023469,PROD-0148,1,1251.12,0.0,1251.12
ITEM-0043973,ORD-023469,PROD-0076,1,857.61,0.0,857.61
ITEM-0043974,ORD-023470,PROD-0010,8,199.56,0.0,1596.48
ITEM-0043975,ORD-023471,PROD-0025,5,646.11,0.1,2907.5
ITEM-0043976,ORD-023472,PROD-0187,5,1012.34,0.0,5061.7
ITEM-0043977,ORD-023472,PROD-0070,4,1554.16,0.0,6216.64
ITEM-0043978,ORD-023473,PROD-0168,6,735.31,0.0,4411.86
ITEM-0043979,ORD-023473,PROD-0008,3,215.21,0.0,645.63
ITEM-0043980,ORD-023473,PROD-0087,6,370.37,0.05,2111.11
ITEM-0043981,ORD-023474,PROD-0013,1,771.83,0.0,771.83
ITEM-0043982,ORD-023475,PROD-0129,2,914.41,0.0,1828.82
ITEM-0043983,ORD-023476,PROD-0043,10,925.72,0.0,9257.2
ITEM-0043984,ORD-023477,PROD-0055,2,181.25,0.0,362.5
ITEM-0043985,ORD-023477,PROD-0059,7,862.76,0.0,6039.32
ITEM-0043986,ORD-023477,PROD-0197,6,1117.0,0.0,6702.0
ITEM-0043987,ORD-023478,PROD-0122,4,758.35,0.0,3033.4
ITEM-0043988,ORD-023479,PROD-0067,7,539.18,0.0,3774.26
ITEM-0043989,ORD-023479,PROD-0043,5,925.72,0.0,4628.6
ITEM-0043990,ORD-023480,PROD-0117,8,119.46,0.1,860.11
ITEM-0043991,ORD-023481,PROD-0004,1,364.85,0.1,328.36
ITEM-0043992,ORD-023481,PROD-0045,7,30.3,0.0,212.1
ITEM-0043993,ORD-023482,PROD-0039,7,750.26,0.15,4464.05
ITEM-0043994,ORD-023482,PROD-0183,10,1123.54,0.0,11235.4
ITEM-0043995,ORD-023482,PROD-0168,7,735.31,0.0,5147.17
ITEM-0043996,ORD-023483,PROD-0130,8,923.15,0.0,7385.2
ITEM-0043997,ORD-023483,PROD-0148,8,1251.12,0.05,9508.51
ITEM-0043998,ORD-023483,PROD-0194,9,781.81,0.1,6332.66
ITEM-0043999,ORD-023483,PROD-0165,2,547.01,0.0,1094.02
ITEM-0044000,ORD-023483,PROD-0163,4,825.48,0.1,2971.73
ITEM-0044001,ORD-023484,PROD-0022,5,863.01,0.05,4099.3
ITEM-0044002,ORD-023485,PROD-0073,2,47.18,0.0,94.36
ITEM-0044003,ORD-023486,PROD-0125,5,779.36,0.1,3507.12
ITEM-0044004,ORD-023487,PROD-0173,6,172.76,0.0,1036.56
ITEM-0044005,ORD-023487,PROD-0109,3,335.59,0.0,1006.77
ITEM-0044006,ORD-023487,PROD-0091,5,854.5,0.0,4272.5
ITEM-0044007,ORD-023487,PROD-0005,5,448.69,0.0,2243.45
ITEM-0044008,ORD-023487,PROD-0061,9,601.86,0.0,5416.74
ITEM-0044009,ORD-023488,PROD-0166,7,1130.16,0.1,7120.01
ITEM-0044010,ORD-023488,PROD-0118,5,319.68,0.0,1598.4
ITEM-0044011,ORD-023488,PROD-0116,10,550.36,0.1,4953.24
ITEM-0044012,ORD-023488,PROD-0093,2,138.88,0.0,277.76
ITEM-0044013,ORD-023489,PROD-0174,6,550.7,0.0,3304.2
ITEM-0044014,ORD-023490,PROD-0174,4,550.7,0.0,2202.8
ITEM-0044015,ORD-023490,PROD-0181,6,707.55,0.0,4245.3
ITEM-0044016,ORD-023491,PROD-0180,1,245.04,0.1,220.54
ITEM-0044017,ORD-023492,PROD-0004,10,364.85,0.2,2918.8
ITEM-0044018,ORD-023492,PROD-0194,1,781.81,0.0,781.81
ITEM-0044019,ORD-023492,PROD-0138,5,112.69,0.0,563.45
ITEM-0044020,ORD-023493,PROD-0058,4,297.96,0.0,1191.84
ITEM-0044021,ORD-023494,PROD-0179,6,754.83,0.0,4528.98
ITEM-0044022,ORD-023494,PROD-0151,2,505.68,0.1,910.22
ITEM-0044023,ORD-023495,PROD-0138,9,112.69,0.0,1014.21
ITEM-0044024,ORD-023495,PROD-0187,5,1012.34,0.15,4302.44
ITEM-0044025,ORD-023496,PROD-0144,1,1281.79,0.0,1281.79
ITEM-0044026,ORD-023497,PROD-0053,7,188.06,0.0,1316.42
ITEM-0044027,ORD-023498,PROD-0186,4,384.96,0.05,1462.85
ITEM-0044028,ORD-023498,PROD-0144,10,1281.79,0.0,12817.9
ITEM-0044029,ORD-023498,PROD-0171,3,36.43,0.0,109.29
ITEM-0044030,ORD-023499,PROD-0161,10,961.84,0.0,9618.4
ITEM-0044031,ORD-023499,PROD-0169,5,840.72,0.0,4203.6
ITEM-0044032,ORD-023500,PROD-0144,7,1281.79,0.05,8523.9
ITEM-0044033,ORD-023501,PROD-0049,6,423.93,0.0,2543.58
ITEM-0044034,ORD-023501,PROD-0180,2,245.04,0.0,490.08
ITEM-0044035,ORD-023501,PROD-0007,4,131.9,0.0,527.6
ITEM-0044036,ORD-023502,PROD-0078,3,1521.79,0.1,4108.83
ITEM-0044037,ORD-023503,PROD-0116,8,550.36,0.15,3742.45
ITEM-0044038,ORD-023504,PROD-0032,2,463.63,0.0,927.26
ITEM-0044039,ORD-023504,PROD-0151,1,505.68,0.0,505.68
ITEM-0044040,ORD-023504,PROD-0034,1,561.33,0.0,561.33
ITEM-0044041,ORD-023504,PROD-0079,5,729.24,0.0,3646.2
ITEM-0044042,ORD-023505,PROD-0111,10,999.24,0.0,9992.4
ITEM-0044043,ORD-023505,PROD-0145,10,596.1,0.0,5961.0
ITEM-0044044,ORD-023505,PROD-0084,2,709.88,0.1,1277.78
ITEM-0044045,ORD-023506,PROD-0196,3,1077.42,0.05,3070.65
ITEM-0044046,ORD-023506,PROD-0003,7,660.69,0.0,4624.83
ITEM-0044047,ORD-023506,PROD-0018,5,751.27,0.0,3756.35
ITEM-0044048,ORD-023507,PROD-0085,4,452.17,0.1,1627.81
ITEM-0044049,ORD-023507,PROD-0094,9,441.52,0.0,3973.68
ITEM-0044050,ORD-023507,PROD-0126,5,776.62,0.15,3300.64
ITEM-0044051,ORD-023507,PROD-0123,8,374.02,0.05,2842.55
ITEM-0044052,ORD-023508,PROD-0196,1,1077.42,0.0,1077.42
ITEM-0044053,ORD-023509,PROD-0125,10,779.36,0.0,7793.6
ITEM-0044054,ORD-023510,PROD-0089,9,624.98,0.0,5624.82
ITEM-0044055,ORD-023510,PROD-0007,2,131.9,0.0,263.8
ITEM-0044056,ORD-023510,PROD-0097,10,400.29,0.0,4002.9
ITEM-0044057,ORD-023511,PROD-0107,3,1124.03,0.0,3372.09
ITEM-0044058,ORD-023512,PROD-0106,1,138.32,0.0,138.32
ITEM-0044059,ORD-023512,PROD-0096,6,224.97,0.15,1147.35
ITEM-0044060,ORD-023513,PROD-0166,1,1130.16,0.0,1130.16
ITEM-0044061,ORD-023513,PROD-0075,10,19.26,0.0,192.6
ITEM-0044062,ORD-023514,PROD-0135,2,751.38,0.0,1502.76
ITEM-0044063,ORD-023514,PROD-0197,7,1117.0,0.0,7819.0
ITEM-0044064,ORD-023515,PROD-0006,4,242.68,0.0,970.72
ITEM-0044065,ORD-023516,PROD-0114,4,869.1,0.0,3476.4
ITEM-0044066,ORD-023516,PROD-0112,10,735.69,0.0,7356.9
ITEM-0044067,ORD-023516,PROD-0124,3,360.18,0.0,1080.54
ITEM-0044068,ORD-023516,PROD-0129,4,914.41,0.0,3657.64
ITEM-0044069,ORD-023517,PROD-0095,7,78.23,0.0,547.61
ITEM-0044070,ORD-023517,PROD-0021,3,290.42,0.0,871.26
ITEM-0044071,ORD-023517,PROD-0137,6,587.49,0.0,3524.94
ITEM-0044072,ORD-023517,PROD-0041,10,394.03,0.0,3940.3
ITEM-0044073,ORD-023518,PROD-0170,4,128.04,0.0,512.16
ITEM-0044074,ORD-023518,PROD-0191,3,277.55,0.1,749.39
ITEM-0044075,ORD-023518,PROD-0174,9,550.7,0.0,4956.3
ITEM-0044076,ORD-023519,PROD-0054,7,151.46,0.0,1060.22
ITEM-0044077,ORD-023519,PROD-0196,6,1077.42,0.0,6464.52
ITEM-0044078,ORD-023520,PROD-0038,8,954.52,0.0,7636.16
ITEM-0044079,ORD-023520,PROD-0068,2,439.28,0.0,878.56
ITEM-0044080,ORD-023521,PROD-0155,2,1239.15,0.0,2478.3
ITEM-0044081,ORD-023521,PROD-0189,10,469.83,0.0,4698.3
ITEM-0044082,ORD-023522,PROD-0190,3,504.18,0.0,1512.54
ITEM-0044083,ORD-023522,PROD-0060,5,728.45,0.0,3642.25
ITEM-0044084,ORD-023523,PROD-0039,10,750.26,0.0,7502.6
ITEM-0044085,ORD-023524,PROD-0008,2,215.21,0.0,430.42
ITEM-0044086,ORD-023524,PROD-0198,3,606.19,0.0,1818.57
ITEM-0044087,ORD-023525,PROD-0003,9,660.69,0.0,5946.21
ITEM-0044088,ORD-023526,PROD-0160,4,901.63,0.0,3606.52
ITEM-0044089,ORD-023527,PROD-0011,1,655.2,0.0,655.2
ITEM-0044090,ORD-023528,PROD-0198,1,606.19,0.15,515.26
ITEM-0044091,ORD-023529,PROD-0123,7,374.02,0.0,2618.14
ITEM-0044092,ORD-023530,PROD-0059,3,862.76,0.0,2588.28
ITEM-0044093,ORD-023530,PROD-0043,4,925.72,0.0,3702.88
ITEM-0044094,ORD-023530,PROD-0171,9,36.43,0.0,327.87
ITEM-0044095,ORD-023531,PROD-0102,2,107.15,0.0,214.3
ITEM-0044096,ORD-023532,PROD-0081,9,1124.17,0.0,10117.53
ITEM-0044097,ORD-023533,PROD-0119,4,412.68,0.0,1650.72
ITEM-0044098,ORD-023533,PROD-0092,10,576.45,0.1,5188.05
ITEM-0044099,ORD-023533,PROD-0042,3,621.11,0.05,1770.16
ITEM-0044100,ORD-023534,PROD-0125,5,779.36,0.0,3896.8
ITEM-0044101,ORD-023534,PROD-0174,6,550.7,0.0,3304.2
ITEM-0044102,ORD-023535,PROD-0155,2,1239.15,0.0,2478.3
ITEM-0044103,ORD-023535,PROD-0156,7,59.84,0.0,418.88
ITEM-0044104,ORD-023535,PROD-0019,8,459.14,0.0,3673.12
ITEM-0044105,ORD-023536,PROD-0089,10,624.98,0.0,6249.8
ITEM-0044106,ORD-023536,PROD-0088,2,988.75,0.0,1977.5
ITEM-0044107,ORD-023536,PROD-0182,8,454.99,0.05,3457.92
ITEM-0044108,ORD-023537,PROD-0148,8,1251.12,0.1,9008.06
ITEM-0044109,ORD-023537,PROD-0047,7,321.68,0.1,2026.58
ITEM-0044110,ORD-023538,PROD-0013,2,771.83,0.0,1543.66
ITEM-0044111,ORD-023538,PROD-0195,10,511.0,0.05,4854.5
ITEM-0044112,ORD-023538,PROD-0118,7,319.68,0.05,2125.87
ITEM-0044113,ORD-023539,PROD-0074,1,1280.38,0.0,1280.38
ITEM-0044114,ORD-023539,PROD-0017,8,353.0,0.0,2824.0
ITEM-0044115,ORD-023539,PROD-0195,10,511.0,0.1,4599.0
ITEM-0044116,ORD-023540,PROD-0177,2,76.63,0.0,153.26
ITEM-0044117,ORD-023541,PROD-0097,2,400.29,0.1,720.52
ITEM-0044118,ORD-023542,PROD-0144,8,1281.79,0.0,10254.32
ITEM-0044119,ORD-023542,PROD-0011,3,655.2,0.15,1670.76
ITEM-0044120,ORD-023543,PROD-0078,10,1521.79,0.0,15217.9
ITEM-0044121,ORD-023543,PROD-0168,3,735.31,0.0,2205.93
ITEM-0044122,ORD-023544,PROD-0031,4,349.7,0.0,1398.8
ITEM-0044123,ORD-023545,PROD-0041,4,394.03,0.0,1576.12
ITEM-0044124,ORD-023545,PROD-0128,6,326.22,0.0,1957.32
ITEM-0044125,ORD-023546,PROD-0021,10,290.42,0.0,2904.2
ITEM-0044126,ORD-023547,PROD-0010,2,199.56,0.0,399.12
ITEM-0044127,ORD-023547,PROD-0122,4,758.35,0.0,3033.4
ITEM-0044128,ORD-023547,PROD-0070,4,1554.16,0.0,6216.64
ITEM-0044129,ORD-023547,PROD-0143,6,223.45,0.0,1340.7
ITEM-0044130,ORD-023548,PROD-0139,4,40.73,0.0,162.92
