order_id,customer_id,order_date,ship_mode,region,ship_date
ORD-020605,CUST-03837,2021-01-25,Standard Class,South,2021-01-28
ORD-020606,CUST-03399,2022-12-04,Second Class,South,2022-12-09
ORD-020607,CUST-04552,2023-08-16,First Class,Central,2023-08-19
ORD-020608,CUST-03007,2022-07-31,Standard Class,East,2022-08-01
ORD-020609,CUST-01005,2021-09-07,Standard Class,Central,2021-09-09
ORD-020610,CUST-02079,2022-10-23,Standard Class,East,2022-10-28
ORD-020611,CUST-02496,2022-12-16,Standard Class,North,2022-12-22
ORD-020612,CUST-02262,2021-03-08,Standard Class,North,2021-03-10
ORD-020613,CUST-03765,2022-04-09,Standard Class,East,2022-04-11
ORD-020614,CUST-01738,2023-01-01,Standard Class,Central,2023-01-05
ORD-020615,CUST-03097,2023-03-31,Standard Class,West,2023-04-02
ORD-020616,CUST-02445,2021-01-23,Standard Class,East,2021-01-25
ORD-020617,CUST-00337,2022-02-03,Standard Class,South,2022-02-06
ORD-020618,CUST-02984,2022-08-09,Standard Class,North,2022-08-14
ORD-020619,CUST-00968,2021-12-20,Standard Class,East,2021-12-25
ORD-020620,CUST-04999,2022-01-04,Second Class,East,2022-01-07
ORD-020621,CUST-00672,2022-01-26,Second Class,East,2022-01-27
ORD-020622,CUST-01304,2021-01-21,Second Class,South,2021-01-26
ORD-020623,CUST-04865,2022-05-18,Standard Class,Central,2022-05-23
ORD-020624,CUST-02671,2022-03-23,Second Class,West,2022-03-28
ORD-020625,CUST-02607,2023-01-12,Standard Class,South,2023-01-16
ORD-020626,CUST-01715,2022-04-02,Standard Class,West,2022-04-07
ORD-020627,CUST-02596,2023-07-21,Standard Class,North,2023-07-22
ORD-020628,CUST-02971,2022-03-11,Standard Class,West,2022-03-16
ORD-020629,CUST-03270,2021-04-02,Second Class,West,2021-04-08
ORD-020630,CUST-02602,2022-03-24,Standard Class,North,2022-03-25
ORD-020631,CUST-00479,2021-09-19,Second Class,South,2021-09-24
ORD-020632,CUST-00844,2021-12-23,Same Day,South,2021-12-29
ORD-020633,CUST-01626,2021-08-23,First Class,North,2021-08-24
ORD-020634,CUST-01881,2021-10-03,Standard Class,South,2021-10-06
ORD-020635,CUST-03652,2022-01-11,Standard Class,Central,2022-01-16
ORD-020636,CUST-02118,2023-07-23,Standard Class,West,2023-07-24
ORD-020637,CUST-00505,2021-09-24,Standard Class,South,2021-09-28
ORD-020638,CUST-00110,2022-05-06,Second Class,West,2022-05-10
ORD-020639,CUST-01406,2021-06-11,Standard Class,South,2021-06-14
ORD-020640,CUST-04493,2021-06-22,Standard Class,West,2021-06-24
ORD-020641,CUST-03481,2021-08-13,Standard Class,North,2021-08-17
ORD-020642,CUST-00351,2023-05-25,Standard Class,North,2023-05-30
ORD-020643,CUST-01558,2022-08-23,Second Class,North,2022-08-26
ORD-020644,CUST-03043,2022-10-23,Standard Class,Central,2022-10-24
ORD-020645,CUST-02837,2022-06-14,Standard Class,Central,2022-06-20
ORD-020646,CUST-03629,2022-09-06,Standard Class,North,2022-09-12
ORD-020647,CUST-02042,2022-06-28,Standard Class,West,2022-07-04
ORD-020648,CUST-00111,2023-04-10,Standard Class,North,2023-04-11
ORD-020649,CUST-04305,2021-07-20,First Class,North,2021-07-21
ORD-020650,CUST-01766,2023-05-17,Standard Class,East,2023-05-18
ORD-020651,CUST-01202,2021-02-07,Standard Class,Central,2021-02-12
ORD-020652,CUST-02979,2022-01-26,Second Class,Central,2022-01-30
ORD-020653,CUST-02473,2022-01-09,Standard Class,North,2022-01-15
ORD-020654,CUST-02376,2021-02-19,First Class,North,2021-02-20
ORD-020655,CUST-00011,2023-02-18,Second Class,East,2023-02-24
ORD-020656,CUST-04952,2021-08-23,Standard Class,East,2021-08-28
ORD-020657,CUST-02302,2021-04-03,Standard Class,Central,2021-04-06
ORD-020658,CUST-01590,2022-12-26,Standard Class,Central,2023-01-01
ORD-020659,CUST-01502,2023-07-27,Standard Class,Central,2023-08-01
ORD-020660,CUST-00129,2021-06-12,Standard Class,Central,2021-06-18
ORD-020661,CUST-03604,2021-04-05,Standard Class,West,2021-04-08
ORD-020662,CUST-04196,2022-09-23,Standard Class,North,2022-09-29
ORD-020663,CUST-00290,2022-12-14,Standard Class,West,2022-12-18
ORD-020664,CUST-01677,2022-07-21,Standard Class,South,2022-07-27
ORD-020665,CUST-01845,2021-02-21,Standard Class,Central,2021-02-27
ORD-020666,CUST-03636,2021-09-14,Standard Class,Central,2021-09-15
ORD-020667,CUST-02694,2021-03-23,Second Class,North,2021-03-29
ORD-020668,CUST-01828,2022-06-22,First Class,Central,2022-06-24
ORD-020669,CUST-04761,2023-08-13,Standard Class,Central,2023-08-19
ORD-020670,CUST-01371,2021-09-19,Standard Class,West,2021-09-22
ORD-020671,CUST-04794,2022-04-09,Standard Class,South,2022-04-11
ORD-020672,CUST-03823,2021-06-02,Same Day,West,2021-06-07
ORD-020673,CUST-00183,2021-10-28,First Class,East,2021-11-02
ORD-020674,CUST-00351,2021-05-26,Second Class,Central,2021-05-28
ORD-020675,CUST-03587,2023-05-30,Second Class,West,2023-06-03
ORD-020676,CUST-01402,2022-03-23,Second Class,North,2022-03-24
ORD-020677,CUST-02756,2021-10-13,Standard Class,South,2021-10-18
ORD-020678,CUST-04774,2023-06-11,Standard Class,South,2023-06-13
ORD-020679,CUST-02850,2023-07-27,Second Class,North,2023-07-29
ORD-020680,CUST-04436,2021-07-10,Standard Class,North,2021-07-16
ORD-020681,CUST-03213,2021-08-23,First Class,Central,2021-08-26
ORD-020682,CUST-04207,2022-02-24,Standard Class,South,2022-02-26
ORD-020683,CUST-03968,2021-11-16,Standard Class,North,2021-11-18
ORD-020684,CUST-03928,2021-06-20,Standard Class,East,2021-06-23
ORD-020685,CUST-03430,2022-06-18,Standard Class,South,2022-06-21
ORD-020686,CUST-03489,2021-03-10,Standard Class,North,2021-03-15
ORD-020687,CUST-01896,2021-08-26,Standard Class,West,2021-09-01
ORD-020688,CUST-02909,2023-06-12,Second Class,North,2023-06-16
ORD-020689,CUST-01412,2021-04-05,Standard Class,South,2021-04-10
ORD-020690,CUST-03383,2022-09-28,Standard Class,Central,2022-10-02
ORD-020691,CUST-01944,2021-02-23,Standard Class,East,2021-03-01
ORD-020692,CUST-04000,2022-08-10,First Class,North,2022-08-11
ORD-020693,CUST-03119,2022-11-02,First Class,South,2022-11-05
ORD-020694,CUST-00656,2023-03-13,Standard Class,North,2023-03-18
ORD-020695,CUST-00350,2023-03-15,Standard Class,North,2023-03-21
ORD-020696,CUST-03999,2023-06-12,Same Day,South,2023-06-15
ORD-020697,CUST-01144,2023-09-04,Standard Class,West,2023-09-07
ORD-020698,CUST-00398,2023-06-07,Standard Class,South,2023-06-11
ORD-020699,CUST-00646,2023-08-23,Second Class,South,2023-08-25
ORD-020700,CUST-04509,2023-01-29,Standard Class,Central,2023-02-04
ORD-020701,CUST-04133,2021-06-30,First Class,North,2021-07-06
ORD-020702,CUST-02235,2021-10-23,Standard Class,North,2021-10-25
ORD-020703,CUST-04516,2022-07-16,Standard Class,South,2022-07-22
ORD-020704,CUST-02773,2022-04-27,First Class,West,2022-04-30
ORD-020705,CUST-01484,2023-08-23,Standard Class,Central,2023-08-28
ORD-020706,CUST-02235,2022-03-10,Standard Class,West,2022-03-15
ORD-020707,CUST-01984,2023-07-06,First Class,West,2023-07-12
ORD-020708,CUST-01963,2021-06-21,Standard Class,Central,2021-06-25
ORD-020709,CUST-00810,2021-08-30,Standard Class,Central,2021-08-31
ORD-020710,CUST-03197,2021-01-18,Standard Class,West,2021-01-23
ORD-020711,CUST-04416,2023-04-08,Standard Class,West,2023-04-14
ORD-020712,CUST-00514,2023-09-12,Same Day,West,2023-09-13
ORD-020713,CUST-00334,2021-07-20,Standard Class,North,2021-07-23
ORD-020714,CUST-02513,2022-09-10,Second Class,North,2022-09-14
ORD-020715,CUST-04096,2022-12-31,Standard Class,North,2023-01-06
ORD-020716,CUST-04820,2021-03-20,Second Class,North,2021-03-24
ORD-020717,CUST-00008,2021-03-10,Standard Class,Central,2021-03-13
ORD-020718,CUST-02004,2023-03-03,First Class,South,2023-03-06
ORD-020719,CUST-04260,2021-04-14,Standard Class,North,2021-04-15
ORD-020720,CUST-04877,2021-10-03,First Class,West,2021-10-08
ORD-020721,CUST-02129,2023-04-17,Second Class,South,2023-04-23
ORD-020722,CUST-01299,2023-03-13,Standard Class,North,2023-03-18
ORD-020723,CUST-02947,2021-07-03,Standard Class,East,2021-07-05
ORD-020724,CUST-01845,2022-07-01,Standard Class,East,2022-07-02
ORD-020725,CUST-03612,2021-05-08,Standard Class,Central,2021-05-12
ORD-020726,CUST-03066,2023-03-09,Standard Class,East,2023-03-10
ORD-020727,CUST-01103,2022-04-19,Standard Class,Central,2022-04-25
ORD-020728,CUST-00680,2022-07-21,Standard Class,Central,2022-07-22
ORD-020729,CUST-04534,2023-02-19,Same Day,Central,2023-02-22
ORD-020730,CUST-03370,2022-01-13,Second Class,South,2022-01-16
ORD-020731,CUST-04048,2023-01-11,Standard Class,South,2023-01-14
ORD-020732,CUST-02824,2021-07-03,Second Class,East,2021-07-06
ORD-020733,CUST-00010,2021-06-06,Standard Class,South,2021-06-12
ORD-020734,CUST-04254,2022-07-01,Second Class,North,2022-07-04
ORD-020735,CUST-02832,2023-08-13,Second Class,Central,2023-08-14
ORD-020736,CUST-03948,2021-07-11,Standard Class,North,2021-07-14
ORD-020737,CUST-04217,2021-09-09,First Class,South,2021-09-15
ORD-020738,CUST-02187,2023-03-17,Standard Class,West,2023-03-22
ORD-020739,CUST-00674,2021-01-09,Second Class,South,2021-01-14
ORD-020740,CUST-02028,2021-11-30,Standard Class,Central,2021-12-02
ORD-020741,CUST-01457,2023-05-26,Standard Class,West,2023-05-31
ORD-020742,CUST-00044,2021-06-25,Second Class,West,2021-06-27
ORD-020743,CUST-04912,2023-02-24,First Class,Central,2023-03-02
ORD-020744,CUST-04194,2021-10-06,Standard Class,East,2021-10-11
ORD-020745,CUST-03610,2022-06-10,Standard Class,South,2022-06-16
ORD-020746,CUST-01895,2023-04-13,Second Class,South,2023-04-17
ORD-020747,CUST-03782,2021-01-22,Standard Class,West,2021-01-24
ORD-020748,CUST-02287,2022-05-28,Standard Class,West,2022-05-29
ORD-020749,CUST-04571,2022-06-01,First Class,Central,2022-06-04
ORD-020750,CUST-02572,2023-07-06,Second Class,Central,2023-07-08
ORD-020751,CUST-01416,2021-02-28,Standard Class,East,2021-03-05
ORD-020752,CUST-00009,2022-02-08,Standard Class,West,2022-02-09
ORD-020753,CUST-01863,2021-05-19,Standard Class,South,2021-05-24
ORD-020754,CUST-01234,2021-06-21,Standard Class,Central,2021-06-22
ORD-020755,CUST-03126,2021-02-19,Standard Class,North,2021-02-24
ORD-020756,CUST-04712,2022-04-26,Standard Class,South,2022-04-29
ORD-020757,CUST-02458,2021-06-09,Standard Class,West,2021-06-13
ORD-020758,CUST-00010,2023-05-17,Standard Class,Central,2023-05-23
ORD-020759,CUST-03005,2021-05-16,Second Class,Central,2021-05-21
ORD-020760,CUST-04648,2021-09-05,Second Class,North,2021-09-10
ORD-020761,CUST-04976,2023-06-02,Standard Class,East,2023-06-04
ORD-020762,CUST-00268,2022-09-16,Standard Class,South,2022-09-19
ORD-020763,CUST-03862,2023-05-05,Standard Class,Central,2023-05-06
ORD-020764,CUST-02715,2022-01-12,Standard Class,East,2022-01-14
ORD-020765,CUST-04547,2022-08-11,Standard Class,North,2022-08-14
ORD-020766,CUST-02642,2023-03-13,Standard Class,North,2023-03-16
ORD-020767,CUST-03807,2021-10-13,Second Class,South,2021-10-15
ORD-020768,CUST-01392,2022-04-19,Second Class,South,2022-04-25
ORD-020769,CUST-01083,2021-09-09,First Class,Central,2021-09-15
ORD-020770,CUST-00294,2022-04-11,Standard Class,Central,2022-04-12
ORD-020771,CUST-04080,2021-06-29,Standard Class,South,2021-07-03
ORD-020772,CUST-02836,2022-12-29,Second Class,South,2022-12-31
ORD-020773,CUST-04965,2021-04-23,Standard Class,Central,2021-04-28
ORD-020774,CUST-04206,2023-01-01,Same Day,Central,2023-01-07
ORD-020775,CUST-02155,2021-09-12,Second Class,Central,2021-09-16
ORD-020776,CUST-02345,2021-06-15,Standard Class,North,2021-06-16
ORD-020777,CUST-03924,2022-10-18,Second Class,West,2022-10-19
ORD-020778,CUST-01855,2022-09-13,Standard Class,South,2022-09-15
ORD-020779,CUST-03869,2023-02-12,First Class,North,2023-02-14
ORD-020780,CUST-03791,2021-02-13,Standard Class,Central,2021-02-17
ORD-020781,CUST-03033,2021-03-10,First Class,West,2021-03-14
ORD-020782,CUST-00845,2022-01-22,First Class,West,2022-01-27
ORD-020783,CUST-01708,2021-05-20,Standard Class,North,2021-05-25
ORD-020784,CUST-02008,2021-01-01,Second Class,East,2021-01-07
ORD-020785,CUST-01274,2021-10-22,Standard Class,East,2021-10-27
ORD-020786,CUST-04435,2022-04-17,Standard Class,Central,2022-04-21
ORD-020787,CUST-02105,2022-06-26,Standard Class,East,2022-06-29
ORD-020788,CUST-02968,2023-03-30,Standard Class,Central,2023-04-03
ORD-020789,CUST-04243,2022-05-17,Standard Class,East,2022-05-22
ORD-020790,CUST-04842,2022-11-25,Standard Class,North,2022-11-28
ORD-020791,CUST-01213,2023-02-12,Standard Class,West,2023-02-17
ORD-020792,CUST-02296,2022-02-09,First Class,South,2022-02-12
ORD-020793,CUST-02198,2022-07-18,Standard Class,West,2022-07-19
ORD-020794,CUST-04810,2022-07-09,First Class,East,2022-07-13
ORD-020795,CUST-03285,2023-01-14,First Class,West,2023-01-15
ORD-020796,CUST-02265,2022-02-18,Standard Class,East,2022-02-20
ORD-020797,CUST-01611,2023-06-30,Second Class,Central,2023-07-01
ORD-020798,CUST-01419,2022-06-22,Second Class,South,2022-06-23
ORD-020799,CUST-01787,2022-04-23,Standard Class,Central,2022-04-25
ORD-020800,CUST-04400,2023-09-13,Standard Class,South,2023-09-17
ORD-020801,CUST-03483,2022-10-25,Standard Class,Central,2022-10-30
ORD-020802,CUST-01878,2023-08-24,Standard Class,Central,2023-08-28
ORD-020803,CUST-02908,2022-06-17,First Class,West,2022-06-22
ORD-020804,CUST-00380,2021-12-29,First Class,South,2021-12-31
ORD-020805,CUST-03301,2023-03-17,Standard Class,West,2023-03-20
ORD-020806,CUST-00694,2022-09-13,Standard Class,Central,2022-09-15
ORD-020807,CUST-03577,2022-08-15,Standard Class,West,2022-08-19
ORD-020808,CUST-04146,2023-01-06,Standard Class,East,2023-01-09
ORD-020809,CUST-01448,2023-05-08,Standard Class,Central,2023-05-14
ORD-020810,CUST-02391,2023-02-07,First Class,East,2023-02-09
ORD-020811,CUST-01756,2022-02-19,Standard Class,Central,2022-02-23
ORD-020812,CUST-03085,2023-02-09,Standard Class,East,2023-02-12
ORD-020813,CUST-01880,2021-09-15,Second Class,East,2021-09-19
ORD-020814,CUST-02810,2022-06-21,First Class,Central,2022-06-23
ORD-020815,CUST-00848,2023-08-18,Standard Class,East,2023-08-19
ORD-020816,CUST-02972,2022-02-22,First Class,South,2022-02-23
ORD-020817,CUST-04062,2021-06-20,Standard Class,East,2021-06-22
ORD-020818,CUST-01196,2022-05-31,First Class,Central,2022-06-06
ORD-020819,CUST-01513,2023-05-29,Standard Class,South,2023-06-03
ORD-020820,CUST-03903,2022-05-27,Standard Class,South,2022-05-31
ORD-020821,CUST-03321,2021-05-10,Standard Class,South,2021-05-16
ORD-020822,CUST-02458,2023-04-05,Same Day,West,2023-04-07
ORD-020823,CUST-03463,2021-02-07,Standard Class,South,2021-02-08
ORD-020824,CUST-03451,2021-07-31,Standard Class,West,2021-08-04
ORD-020825,CUST-00227,2021-03-17,Standard Class,North,2021-03-23
ORD-020826,CUST-01808,2022-09-07,Standard Class,East,2022-09-12
ORD-020827,CUST-04309,2022-01-12,Standard Class,West,2022-01-13
ORD-020828,CUST-00419,2023-05-13,Standard Class,Central,2023-05-16
ORD-020829,CUST-01876,2021-11-02,Standard Class,South,2021-11-07
ORD-020830,CUST-03156,2021-04-29,Second Class,Central,2021-05-03
ORD-020831,CUST-00919,2022-09-11,Standard Class,South,2022-09-17
ORD-020832,CUST-04873,2023-07-15,Standard Class,Central,2023-07-16
ORD-020833,CUST-04055,2022-02-27,Standard Class,East,2022-03-03
ORD-020834,CUST-03819,2022-01-27,Second Class,East,2022-01-28
ORD-020835,CUST-04272,2022-01-20,Second Class,North,2022-01-21
ORD-020836,CUST-02632,2021-11-03,Standard Class,Central,2021-11-06
ORD-020837,CUST-03675,2022-01-18,Standard Class,North,2022-01-21
ORD-020838,CUST-01346,2021-01-25,Standard Class,Central,2021-01-26
ORD-020839,CUST-04631,2021-11-19,First Class,East,2021-11-22
ORD-020840,CUST-01830,2022-05-14,First Class,North,2022-05-17
ORD-020841,CUST-01664,2021-07-23,Second Class,South,2021-07-29
ORD-020842,CUST-04420,2023-02-08,Standard Class,East,2023-02-13
ORD-020843,CUST-00085,2021-01-17,Second Class,West,2021-01-23
ORD-020844,CUST-03813,2021-08-09,Standard Class,East,2021-08-12
ORD-020845,CUST-00887,2022-03-22,Standard Class,East,2022-03-27
ORD-020846,CUST-03340,2023-03-05,Second Class,West,2023-03-07
ORD-020847,CUST-04208,2022-10-16,Standard Class,Central,2022-10-21
ORD-020848,CUST-02676,2023-02-08,Standard Class,West,2023-02-13
ORD-020849,CUST-02798,2021-05-31,Standard Class,Central,2021-06-06
ORD-020850,CUST-04148,2022-04-06,Standard Class,North,2022-04-07
ORD-020851,CUST-02132,2023-06-05,Second Class,North,2023-06-07
ORD-020852,CUST-03695,2022-08-28,Standard Class,North,2022-08-30
ORD-020853,CUST-02760,2023-03-21,Standard Class,West,2023-03-25
ORD-020854,CUST-02779,2023-02-16,First Class,Central,2023-02-18
ORD-020855,CUST-00741,2023-02-07,Second Class,South,2023-02-11
ORD-020856,CUST-02877,2021-05-24,Second Class,East,2021-05-28
ORD-020857,CUST-04521,2022-10-27,First Class,West,2022-11-01
ORD-020858,CUST-01712,2023-03-24,Standard Class,North,2023-03-29
ORD-020859,CUST-00056,2021-11-06,Standard Class,South,2021-11-07
ORD-020860,CUST-03363,2022-02-10,Second Class,Central,2022-02-11
ORD-020861,CUST-02860,2021-09-08,Standard Class,Central,2021-09-11
ORD-020862,CUST-00807,2021-05-26,Standard Class,Central,2021-05-30
ORD-020863,CUST-03057,2021-01-17,First Class,West,2021-01-20
ORD-020864,CUST-04751,2023-07-12,Standard Class,East,2023-07-13
ORD-020865,CUST-01007,2021-08-21,Second Class,East,2021-08-27
ORD-020866,CUST-04104,2023-07-15,Same Day,South,2023-07-17
ORD-020867,CUST-01782,2022-03-26,Standard Class,North,2022-03-29
ORD-020868,CUST-00990,2021-09-16,Standard Class,North,2021-09-17
ORD-020869,CUST-03934,2022-05-14,Same Day,North,2022-05-19
ORD-020870,CUST-03165,2022-02-13,Standard Class,North,2022-02-17
ORD-020871,CUST-03370,2022-04-23,Second Class,South,2022-04-26
ORD-020872,CUST-02079,2022-12-31,Standard Class,South,2023-01-01
ORD-020873,CUST-00378,2022-04-22,Second Class,Central,2022-04-25
ORD-020874,CUST-02378,2022-01-16,Standard Class,West,2022-01-19
ORD-020875,CUST-00282,2023-06-23,Standard Class,East,2023-06-24
ORD-020876,CUST-04735,2021-07-29,Standard Class,South,2021-07-30
ORD-020877,CUST-02920,2022-04-20,Standard Class,East,2022-04-24
ORD-020878,CUST-04165,2021-05-14,Standard Class,Central,2021-05-17
ORD-020879,CUST-03595,2022-03-02,Standard Class,Central,2022-03-04
ORD-020880,CUST-01839,2023-09-10,First Class,South,2023-09-13
ORD-020881,CUST-04433,2021-02-22,Standard Class,North,2021-02-27
ORD-020882,CUST-02893,2021-09-09,First Class,West,2021-09-10
ORD-020883,CUST-00215,2023-08-29,Standard Class,East,2023-09-03
ORD-020884,CUST-04731,2021-05-30,Second Class,East,2021-06-05
ORD-020885,CUST-04519,2023-07-08,Second Class,Central,2023-07-14
ORD-020886,CUST-02121,2022-10-18,Standard Class,East,2022-10-23
ORD-020887,CUST-03794,2023-08-03,Standard Class,North,2023-08-06
ORD-020888,CUST-02871,2021-04-14,Standard Class,South,2021-04-17
ORD-020889,CUST-00786,2021-10-30,First Class,West,2021-11-02
ORD-020890,CUST-00938,2022-01-19,Standard Class,West,2022-01-22
ORD-020891,CUST-01690,2021-02-24,Standard Class,North,2021-02-28
ORD-020892,CUST-03712,2021-12-25,Second Class,East,2021-12-30
ORD-020893,CUST-01257,2022-04-22,First Class,North,2022-04-24
ORD-020894,CUST-03113,2023-07-21,Second Class,West,2023-07-25
ORD-020895,CUST-04535,2022-01-31,Standard Class,North,2022-02-05
ORD-020896,CUST-01338,2023-06-28,Standard Class,West,2023-06-29
ORD-020897,CUST-00270,2022-11-01,Second Class,East,2022-11-04
ORD-020898,CUST-01491,2023-06-13,First Class,West,2023-06-19
ORD-020899,CUST-02122,2022-03-20,Standard Class,North,2022-03-23
ORD-020900,CUST-01681,2021-03-21,Standard Class,Central,2021-03-24
ORD-020901,CUST-04770,2022-09-05,First Class,West,2022-09-10
ORD-020902,CUST-03854,2021-10-29,Standard Class,Central,2021-11-04
ORD-020903,CUST-00410,2021-12-30,Standard Class,Central,2021-12-31
ORD-020904,CUST-01442,2023-04-21,Second Class,Central,2023-04-22
ORD-020905,CUST-02259,2022-06-09,Same Day,North,2022-06-13
ORD-020906,CUST-00792,2022-07-19,Standard Class,North,2022-07-23
ORD-020907,CUST-00360,2022-05-04,Standard Class,East,2022-05-09
ORD-020908,CUST-04678,2021-02-11,Standard Class,West,2021-02-15
ORD-020909,CUST-00423,2023-08-15,Standard Class,South,2023-08-19
ORD-020910,CUST-00121,2023-06-09,Standard Class,Central,2023-06-12
ORD-020911,CUST-02221,2023-05-18,Standard Class,West,2023-05-22
ORD-020912,CUST-04130,2022-05-06,Standard Class,Central,2022-05-10
ORD-020913,CUST-02966,2021-03-11,Standard Class,East,2021-03-15
ORD-020914,CUST-00071,2021-12-27,Standard Class,North,2022-01-01
ORD-020915,CUST-04641,2021-12-06,Standard Class,South,2021-12-10
ORD-020916,CUST-03693,2021-07-18,Same Day,North,2021-07-20
ORD-020917,CUST-04631,2021-11-14,Same Day,East,2021-11-16
ORD-020918,CUST-03730,2023-08-03,Second Class,East,2023-08-07
ORD-020919,CUST-00014,2022-06-03,First Class,Central,2022-06-05
ORD-020920,CUST-03901,2021-06-19,First Class,North,2021-06-22
ORD-020921,CUST-03620,2021-01-12,First Class,North,2021-01-17
ORD-020922,CUST-00271,2021-04-14,Standard Class,South,2021-04-18
ORD-020923,CUST-03125,2021-05-30,Second Class,West,2021-06-01
ORD-020924,CUST-01584,2023-02-02,Standard Class,East,2023-02-08
ORD-020925,CUST-04559,2022-12-30,Second Class,Central,2023-01-05
ORD-020926,CUST-00523,2022-07-30,Standard Class,South,2022-08-02
ORD-020927,CUST-02818,2021-10-04,Second Class,North,2021-10-07
ORD-020928,CUST-04951,2021-03-03,Second Class,Central,2021-03-07
ORD-020929,CUST-02840,2021-01-26,Standard Class,East,2021-02-01
ORD-020930,CUST-00443,2022-06-06,First Class,East,2022-06-09
ORD-020931,CUST-02084,2021-08-12,Standard Class,West,2021-08-15
ORD-020932,CUST-02928,2022-10-08,Standard Class,North,2022-10-12
ORD-020933,CUST-01222,2022-06-18,Standard Class,East,2022-06-20
ORD-020934,CUST-03450,2022-01-16,Standard Class,Central,2022-01-17
ORD-020935,CUST-02441,2021-01-25,Same Day,Central,2021-01-30
ORD-020936,CUST-02363,2022-04-05,Standard Class,Central,2022-04-09
ORD-020937,CUST-04504,2022-02-18,Standard Class,North,2022-02-24
ORD-020938,CUST-00895,2021-12-09,Standard Class,North,2021-12-11
ORD-020939,CUST-03903,2023-03-29,Standard Class,East,2023-04-01
ORD-020940,CUST-02254,2022-09-20,Standard Class,West,2022-09-21
ORD-020941,CUST-02011,2022-04-17,Standard Class,West,2022-04-20
ORD-020942,CUST-04994,2021-12-22,Standard Class,West,2021-12-23
ORD-020943,CUST-04191,2022-09-29,Second Class,South,2022-09-30
ORD-020944,CUST-04636,2021-12-01,Second Class,North,2021-12-03
ORD-020945,CUST-03216,2021-10-19,Standard Class,North,2021-10-23
ORD-020946,CUST-04605,2022-01-12,Same Day,East,2022-01-14
ORD-020947,CUST-02561,2021-02-22,Second Class,Central,2021-02-26
ORD-020948,CUST-02847,2023-04-01,Standard Class,North,2023-04-03
ORD-020949,CUST-01046,2022-06-14,Same Day,West,2022-06-15
ORD-020950,CUST-04834,2022-08-23,First Class,South,2022-08-25
ORD-020951,CUST-02935,2021-05-07,Second Class,Central,2021-05-12
ORD-020952,CUST-00471,2023-06-24,Second Class,Central,2023-06-30
ORD-020953,CUST-04380,2022-03-25,Second Class,South,2022-03-29
ORD-020954,CUST-00372,2023-02-16,Same Day,South,2023-02-20
ORD-020955,CUST-03404,2022-05-15,Standard Class,North,2022-05-17
ORD-020956,CUST-01404,2022-03-20,Standard Class,South,2022-03-21
ORD-020957,CUST-04603,2023-02-21,Standard Class,East,2023-02-22
ORD-020958,CUST-03947,2022-06-11,Standard Class,Central,2022-06-14
ORD-020959,CUST-04076,2021-02-07,Standard Class,Central,2021-02-09
ORD-020960,CUST-04674,2022-11-14,Standard Class,West,2022-11-17
ORD-020961,CUST-02521,2023-03-10,Standard Class,North,2023-03-11
ORD-020962,CUST-01008,2022-07-16,Standard Class,West,2022-07-19
ORD-020963,CUST-03347,2023-01-17,Second Class,North,2023-01-21
ORD-020964,CUST-00668,2023-02-06,Second Class,North,2023-02-10
ORD-020965,CUST-01447,2022-08-03,Standard Class,North,2022-08-08
ORD-020966,CUST-03967,2022-06-03,Standard Class,East,2022-06-07
ORD-020967,CUST-01908,2021-03-10,Standard Class,South,2021-03-15
ORD-020968,CUST-02368,2023-09-19,Standard Class,South,2023-09-20
ORD-020969,CUST-02106,2021-06-07,Standard Class,East,2021-06-12
ORD-020970,CUST-04369,2023-08-14,First Class,West,2023-08-16
ORD-020971,CUST-03030,2023-04-25,First Class,North,2023-04-27
ORD-020972,CUST-00041,2022-01-22,Standard Class,East,2022-01-26
ORD-020973,CUST-04834,2021-12-05,Standard Class,West,2021-12-10
ORD-020974,CUST-04805,2022-11-08,First Class,South,2022-11-10
ORD-020975,CUST-00126,2023-01-02,Standard Class,Central,2023-01-07
ORD-020976,CUST-00778,2022-03-27,Standard Class,North,2022-03-28
ORD-020977,CUST-00836,2023-01-20,Standard Class,North,2023-01-23
ORD-020978,CUST-00879,2023-01-10,Second Class,North,2023-01-12
ORD-020979,CUST-04490,2022-10-13,Standard Class,South,2022-10-18
ORD-020980,CUST-04924,2021-10-01,Standard Class,North,2021-10-03
ORD-020981,CUST-00837,2021-05-28,Standard Class,North,2021-05-30
ORD-020982,CUST-00525,2021-05-26,Standard Class,South,2021-05-27
ORD-020983,CUST-01252,2023-02-20,Standard Class,East,2023-02-22
ORD-020984,CUST-04242,2023-07-26,Second Class,West,2023-07-29
ORD-020985,CUST-00735,2021-07-21,Standard Class,Central,2021-07-23
ORD-020986,CUST-00169,2021-04-06,Standard Class,West,2021-04-07
ORD-020987,CUST-01149,2022-09-24,Standard Class,South,2022-09-28
ORD-020988,CUST-00300,2022-01-29,Standard Class,South,2022-02-04
ORD-020989,CUST-03322,2021-10-10,Second Class,West,2021-10-11
ORD-020990,CUST-00522,2022-02-08,First Class,South,2022-02-09
ORD-020991,CUST-00618,2021-08-14,Standard Class,Central,2021-08-19
ORD-020992,CUST-03585,2021-02-12,Same Day,North,2021-02-17
ORD-020993,CUST-01718,2021-02-15,Standard Class,East,2021-02-19
ORD-020994,CUST-04602,2021-11-07,Standard Class,Central,2021-11-10
